page_name,page_id,feed__data__created_time,feed__data__message,feed__data__id,feed__data__shares__count,feed_data_likes,feed_data_comments
"Airbnb Hosts",1468282856757350,2018-03-08T16:30:58+0000,"Hello there-\n\nI'm working to plan a panel discussion for a class at Parsons of The New School to help students learn about the sharing economy first hand from service providers.\n\nWe are hoping to have an AIRBNB HOST based in NYC that could join us and speak to our students about the process and their experience. This panel discussion will take place next Tuesday, March 12th from 12:05-1:15pm at Parsons.\n\nFeel free to reach out to me at ferrc138@newschool.edu if you have questions or would like to discuss more details.\n\nWe would love for someone from Airbnb to share their renting/hosting experience with us.\n\nThanks in advance,",1468282856757358_1992820277636944,11,9,5
"Airbnb Hosts",1468282856757350,2018-03-08T11:00:25+0000,"Hosts, please report your income!",1468282856757358_1992686867650285,1,9,5
"Airbnb Hosts",1468282856757350,2018-03-08T00:14:57+0000,"Whats up with Airbnb? I cant get through on the phone? when I do I get disconnected. I got routed to Malaysia and they said through a bad connection that their system was down and could not help me?",1468282856757358_1992497804335858,11,9,11
"Airbnb Hosts",1468282856757350,2018-03-07T14:13:03+0000,"Looking for Rochester, NY, room to rent/apt sublet for 5/20/ 2018 to August 10th, 2018 for IC PT 2018 grad for last clinical rotation. Near Ridgeway Ave. Thanks in advance. On Airbnb.",1468282856757358_1992237091028596,11,9,11
"Airbnb Hosts",1468282856757350,2018-03-07T11:00:05+0000,"Hosts, have you used this yourselves?",1468282856757358_1992144227704549,2,9,2
"Airbnb Hosts",1468282856757350,2018-03-06T11:00:31+0000,"1 Billion with a B -- wow",1468282856757358_1991657807753191,1,9,1
"Airbnb Hosts",1468282856757350,2018-03-06T00:53:34+0000,"Hi guys. This is Nicklauz. I'm new to Airbnb as a host. Can anyone help me? Why do my 'earning' still showing '0' on 6/3/18 even I successfully host on 3/3/18?",1468282856757358_1991480987770873,1,9,1
"Airbnb Hosts",1468282856757350,2018-03-05T13:12:19+0000,"not sure HOW I found this page.... looks interesting. I have 2 rooms and a whole house offering so, I hope to learn something here",1468282856757358_1991244004461238,11,9,11
"Airbnb Hosts",1468282856757350,2018-03-05T11:00:25+0000,"Hosts, what are your thoughts here?",1468282856757358_1991196461132659,2,9,11
"Airbnb Hosts",1468282856757350,2018-03-04T11:00:12+0000,"Luxe updates for Airbnb",1468282856757358_1990747787844193,1,9,1
"Airbnb Hosts",1468282856757350,2018-03-03T17:20:18+0000,"Goodevening at all!!! Is the first time i write. I would kindly request your advice because i am very confused. I put my new house a week ago on Internet and i am non very sure about the choises of the pictures... Do you believe the yellow color suits at the living room or is too much??? Any advices are welcome..!!! Thank you for your time in advance  \n",1468282856757358_1990421807876791,11,9,5
"Airbnb Hosts",1468282856757350,2018-03-03T14:34:07+0000,"BEST airbnb!!! you've never seen:)\n\n2BR ❤Family and Friends ❤BTS Thonglor + WIFI\n#AirbnbPlus",1468282856757358_1990358044549834,11,9,5
"Airbnb Hosts",1468282856757350,2018-03-03T11:00:31+0000,"Hosts, what do you think of the new products?",1468282856757358_1990278041224501,1,9,11
"Airbnb Hosts",1468282856757350,2018-03-02T13:28:27+0000,"Hi folks, I have a small matter: when I open my app on the laptop, go to my message inbox, the default is the "travelling"" inbox. Can I change it to the ""hosting"" inbox?"",1468282856757358_1989845887934383,11,9,11
"Airbnb Hosts",1468282856757350,2018-03-02T11:00:05+0000,"Wow, $150k for fines????",1468282856757358_1989797701272535,2,9,11
"Airbnb Hosts",1468282856757350,2018-03-02T03:27:54+0000,"Really sad that Air Bnb is allowing a host to discriminate by charging me more for my service dog (I am a disabled veteran). Also bummed that your help team closed my case without responding.",1468282856757358_1989661081286197,11,9,11
"Airbnb Hosts",1468282856757350,2018-03-01T22:55:27+0000,"bonjour , je suis une host, une guest , Airbnb Styliste et une architecte designer passionnée. Le commentaire unanime de tous mes guest c'est ( que c'est beau chez vous ) pourtant je ne suis pas riche, ma maison est petite et je suis locataire, donc or de question de faire des travaux couteux . \nTout est dans l'art de recevoir et le charme qu'on apporte à la deco , le soin des détails, l’harmonie des couleurs, la culture,la personnalité et surtout une literie qui est en elle même une expérience et une sale de bain irréprochable. Je vois trop souvent des lits d’appoints,des matelas en mousse inconfortables, des draps synthétiques,des oreillés plat, des meubles disparates, des lumières peu flatteuses des prix exorbitant . résulta , peu de trafique , un business stagnant, des review pauvres. \nChaque lieu à un potentiel avec peu on peu faire beaucoup. laissez moi vous apporter ce que sais faire de mieux ... \ncontactez moi en pm ou sur mon site \n ",1468282856757358_1989570864628552,11,9,11
"Airbnb Hosts",1468282856757350,2018-03-01T11:00:09+0000,"Hosts, do you agree with these tips?",1468282856757358_1989310111321294,1,9,11
"Airbnb Hosts",1468282856757350,2018-02-28T18:25:19+0000,"Why Airbnb is taking some lessons in hospitality from the hotel industry",1468282856757358_1988962774689361,2,9,11
"Airbnb Hosts",1468282856757350,2018-02-28T11:00:21+0000,"This is the reason why Airbnb is revamping its product.",1468282856757358_1988800031372302,4,9,11
"Airbnb Hosts",1468282856757350,2018-02-28T02:15:33+0000,"Wondering what kind of home insurance I need to rent my cabin out in manitoba....apparently I need commercial insurance.",1468282856757358_1988643691387936,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-27T21:01:51+0000,"Hosts, what do you think our host should do?",1468282856757358_1988564918062480,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-27T02:09:10+0000,https://www.facebook.com/ridehutmexico/,1468282856757358_1988120528106919,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-27T02:03:10+0000,"we have the best way to ride Cancun for your gesst...!!! visit in facebook Electric scooters Cancún",1468282856757358_1988119001440405,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-26T12:51:52+0000,"Replace the traditional keys with a smart solution! More info:\n",1468282856757358_1987855928133379,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-24T16:56:07+0000,"Hello, my wife and I are going to put our home on airbnb and are wondering what other hosts do for insuring their homes. I know you get Host Protection Insurance with airbnb but is that enough and do most hosts add to their home-onwers insurance?",1468282856757358_1987029941549311,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-24T13:02:43+0000,"Hi\nHow do I re instate my profile/details/photos please?",1468282856757358_1986942904891348,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-24T11:22:46+0000,"Bunbury Accommodation\n\nLuxury Suite 55 Bunbury Western Australia:-\nThis property is located at Bunbury's most sort after address - The Silos Waterfront Complex. The Silos are located in the heart of Bunbury's CBD all overlooking beautiful Koombana Bay.\n\nThe following provides a summary of the apartment, its amenities and surroundings as well as conditions for the use of the apartment.\n\nThe Space:-\nThis fourth floor Apartment consists of three bedrooms (all with queen-size beds) and two modern well equipped bathrooms.\n\nThe large lounge/dining area leads out to the undercover balcony offering outstanding water views across Koombana Bay and the Inlet.\n\nThis stunning suite is well worth its price, in every aspect and you would certainly not be disappointed.\n\nGuest access:-\nSecure undercover parking for two vehicles on site, with lift access to the suite.\n\nGuests also have access to a heated indoor swimming pool, tennis courts and BBQ's in the public foreshore area that overlooks a small bay, ideal for families with lots of activities.\n\nHigh rise apartment on the fourth floor with sweeping views of Koombana Bay, with facilities including;\n• Three bedrooms with Queen-size beds\n• Two bathrooms (one Ensuite with spa bath)\n• Bed linen, towels, soap provided\n• Sleeps up to six people\n• Lift access\n• Free secured parking for two vehicles\n• Access to Indoor heated pool with spa\n• Tennis Courts and BBQ facilities along the foreshore\n• Kitchen with all amenities\n• Reverse cycle air-conditioning\n• Clothes washer and dryer\n• Television with DVD player\n• Note: No pets or smoking.",1468282856757358_1986911068227865,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-23T17:03:30+0000,"LIES, LIES...\nI will not stop to make sure the hosts within the Air BnB community understands that Air BnB can to take the contract and twist it any way they would like. It is contractually, morally and ethically wrong how this entire case has been handled.\nI never should have been told by a Air BnB that I didn't have to refund funds to my guest and within 48 hours Air BnB took it upon themselves to give my guests a HUGE refund. I could have received $5500 more if I could've handled the transaction alone. But I trusted Air BnB when they told me I didn't have to refund anything. LIES, LIES, LIES.",1468282856757358_1986565714929067,11,9,3
"Airbnb Hosts",1468282856757350,2018-02-23T15:53:02+0000,"I haven't heard back from support it has been almost a week. It says 24 hrs. I've sent a second message asking when I can expect a response.  Nothing.  I've had issues with phoning customer support... what does a host do? Thanks",1468282856757358_1986532314932407,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-22T15:23:00+0000,"Hello Hosts, Reach out to travellers sharing articles about your hometown, placing link on that page itself to book your #airbnb using free tool ",1468282856757358_1986046358314336,11,9,8
"Airbnb Hosts",1468282856757350,2018-02-22T03:00:50+0000,"Hey guys if in NYC. Free Pizza and a comedy show!!!\n\nhttps://www.eventbrite.com/e/complimentary-drink-with-comedy-in-the-village-fridays-6pm-tickets-41746533004",1468282856757358_1985837918335180,11,9,2
"Airbnb Hosts",1468282856757350,2018-02-22T01:08:24+0000,"I am just a few days away from launching I cannot wait!!!!",1468282856757358_1985808578338114,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-21T20:00:56+0000,"This is good news for renters who want to get into the market!",1468282856757358_1985723848346587,3,9,3
"Airbnb Hosts",1468282856757350,2018-02-21T11:00:12+0000,"Hosts, do you own a treehouse???",1468282856757358_1985539075031731,3,9,11
"Airbnb Hosts",1468282856757350,2018-02-20T20:00:10+0000,"Airbnb vs. VRBO: Everything you need to know about both accommodation sites",1468282856757358_1985294448389527,5,9,11
"Airbnb Hosts",1468282856757350,2018-02-20T11:00:19+0000,"Some people still don’t use Airbnb for these 11 reasons",1468282856757358_1985096848409287,5,9,2
"Airbnb Hosts",1468282856757350,2018-02-19T20:00:05+0000,"Hosts, what else should be on this list?",1468282856757358_1984844855101153,11,9,6
"Airbnb Hosts",1468282856757350,2018-02-19T11:00:50+0000,"Wonder if Airbnb would do this for the rest of the world.",1468282856757358_1984653425120296,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-17T07:38:15+0000,"LOS ANGELES HOSTS: ISO a whole house listing (no shared space or just rooms listings) within 5-10 mile radius of LAX. INBOX ME ASAP if you are available to host and can accommodate the below details...\n\nNumber of people: 13 ppl includes 2 children under 13\n\nDays: Possibly a week May 2 - 9. To be confirmed\n\nBed size: Queen and full",1468282856757358_1983616281890677,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-15T18:35:13+0000,"Hey Hosts, I need a big favor. Someone booked with me this week that hasn't been able to find me in the past month. Can you look for my single room listing near Skydive Perris in Perris CA and tell me if I pop up and which page? FYI 2/21-2/25 not available. TIA!\n\n❤️Skydivers, Business Traveler's and...",1468282856757358_1982887435296895,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-15T00:16:15+0000,"How can bad body smells be removed?",1468282856757358_1982532325332406,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-12T09:22:07+0000,"I’ve been reviewing booking request, profile pictures are blocked and they have no reviews.\nI feel very uneasy, does anyone know what’s happening?",1468282856757358_1981338052118500,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-11T20:24:18+0000,"Has anyone ever had a situation where guests lied about the number of people and ages, Airbnb advised to have the guest cancel, then Airbnb cancels the reservation on behalf of the guest at the last minute and not honor the cancellation policy? I don't know what to do and I've called Airbnb so many times and all they do is update the notes and tell me someone will call me back. But no one calls when they say they will. I live in New Orleans and this weekend is Mardi Gras. It's my biggest weekend of the year. My listing clearly states that it sleeps 8 people and not safe or suitable for children 0-12. I also have a strict cancellation policy. My guest booked 7 months ago for 8 adults. At the last minute they said it was 4 adults, 5 children under the age of 9 and a babysitter. I called Airbnb to ask what to do and they told me the guest was in the wrong and I had to tell them to cancel. They told me my cancellation policy would be honored. I did what I was told to do and the guest agreed to cancel but wanted a refund. We agreed through Airbnb that if I could get rebooked, I would send a partial refund. The guest didn't cancel on their end and at the last minute, Airbnb cancelled the reservation and gave the guest a full refund without telling me. And I'm out thousands of dollars. I've had multiple people at Airbnb tell me that shouldn't have happened but can't do anything to help. They keep updating the notes and tell me a supervisor will call me back. But they don't call back. I don't understand how this is legal. Has anything like this happened to anyone else?",1468282856757358_1981112435474395,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-09T22:14:55+0000,"First time I have ever booked with Air Bnb has turned into a nightmare. I booked based on the location I wanted. I planned everything around the location, made reservations and plans with deposits. After rechecking the address the house was located roughly 20 miles from where it stated on the map and nowhere even close to the beach. I called and was laughed at by the represented who was very unprofessional, they canceled that reservation and said I'd have the  $ back in 5-15 days. So right now I have nowhere to stay and have all my money tied up until it is refunded. Very poor experience and although I've gone on many trips that were booked through air bnb I think I will stick to hotels and vrbo for now on.",1468282856757358_1980252378893734,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-09T16:11:54+0000,"Achtung! Wenn ein Gast mal etwas kaputt macht...\n\nMeine Erfahrung mit der Airbnb Gastgeber-Garantie ist niederschmetternd!\n\nAirbnb wirbt damit, dass jede Buchung bis zu 800.000 € abgesichert ist, falls mal ein Schaden durch einen Gast entsteht, in meinem Fall ist die Abwicklung aber mehr als enttäuschend!\n\nZum Fall: Der Gast hat einen heißen Topf auf die Küchenplatte gestellt, was zum schmelzen der oberen Kunststoffschicht und zu unschönen Verfärbungen geführt hat.\nDer Gast räumt sein Fehlverhalten im Mail-Verlauf auch ein, zahlt aber nicht selbst.\n\nIn der nun knapp vierwöchigen Konversation mit den MediationsCenter wurde ich mehrfach dazu gedrängt, Kostenvoranschläge einzureichen. Was ich auch immer fleißig getan habe.\nLaut den Kostenvoranschlägen beläuft sich der Schaden zwischen 390 € und 490 €.\n\nHeute nun bekomme ich eine Antwort, dass es sich hier ja lediglich um einen kosmetischen Schaden handele, und man nur 39 € erstatten möchte.\n\na. Hätte man das nicht schon vor 4 Wochen mitteilen können?! So dass ich nicht zu 3 Firmen rennen musste.\nb. Ist ein kosmetischer Schaden kein Schaden bzw. habt ihr kein Interesse, dass die Gastgeber auch diese Schäden ersetzt bekommen? (vgl. Beule im Auto auch nur kosmetisch, also auch kein Grund zur Erstattung?)\n\nHabt ihr ähnliche Probleme?",1468282856757358_1980142865571352,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-09T15:59:10+0000,"First time I have ever booked with Air Bnb has turned into a nightmare. I booked based on the location I wanted. I planned everything around the location, made reservations and plans with deposits. After rechecking the address the house was located roughly 20 miles from where it stated on the map and nowhere even close to the beach. I called and was laughed at by the represented who was very unprofessional, they canceled that reservation and said I'd have the  $ back in 5-15 days. So right now I have nowhere to stay and have all my money tied up until it is refunded. Very poor experience and although I've gone on many trips that were booked through air bnb I think I will stick to hotels and vrbo for now on.",1468282856757358_1980139285571710,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-09T00:19:35+0000,"A sad day for me today .\nDue to a very unexpected experience on this platform, I will be leaving the Airbnb community.\nI term it sad , because this site a little over 6 years ago became the vessel by which I was able to rescue my home from Bank of America.\n    Airbnb’s growth has meant a loss in their ability to train case managers to handle cases professionally.\nCalls are now routed outside the US.\nI have had to make a minimum of 20 calls trying yo get help .",1468282856757358_1979860028932969,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-06T16:49:05+0000,"This is today in Los Angeles!!\n",1468282856757358_1978939269025045,11,9,1
"Airbnb Hosts",1468282856757350,2018-02-04T15:34:32+0000,"Does your property have several units? How do you keep things organized and is there a site that you use for ordering quality and inexpensive supplies? Thank you in advance.",1468282856757358_1978023779116594,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-02T23:56:55+0000,"Patch perfect drywall and repair co is a same day drywall repair co.We service all of Middle Tn area and in most cases our repairs are ready for paint in a hour with absolutely no sanding.We've serviced many Airbnb clients in Nashville Tn.Call for an appointment today(615)318-9514",1468282856757358_1977310485854590,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-02T18:44:04+0000,"What is so damn difficult to figure out with vertical blinds?!",1468282856757358_1977210579197914,11,9,2
"Airbnb Hosts",1468282856757350,2018-02-01T19:40:11+0000,"Hello hosts of airbnb.\nI would like to share and check if what happenehappens to me also happens to other host's.\nMy acount was hacked and the payment method was changed without receiving e mail or other notification. The payment was send to someone els paypal account.\nIs it happened to others ?\nHow long time it took airbnb to answer you about this problem ? For me its about 2 weeks and no reply from airbnb although bi asked few times about the status of hacked account and rembrusment.\nThank you for reply and advice.",1468282856757358_1976775879241384,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-01T14:00:32+0000,"Check out my listings in Fredericton....the capital of New Brunswick. Canada's year round wonderland!\n\nhttps://www.airbnb.com/rooms/20648559?guests=1&adults=1&s=41&user_id=86310140&ref_device_id=13257b43624f4d6f\nhttps://www.airbnb.com/rooms/22462913?guests=1&adults=1&s=41&user_id=86310140&ref_device_id=13257b43624f4d6f",1468282856757358_1976660242586281,11,9,11
"Airbnb Hosts",1468282856757350,2018-02-01T01:26:36+0000,"After listening to Chris Leanne‘s interview tonight, I won’t be using Air BNB",1468282856757358_1976450142607291,11,9,2
"Airbnb Hosts",1468282856757350,2018-02-01T01:23:05+0000,"I will use Air BNB again",1468282856757358_1976449372607368,11,9,2
"Airbnb Hosts",1468282856757350,2018-02-01T00:10:05+0000,"https://airhostsforum.com/t/tried-and-recommended-products-for-airbnb-hosts/14087 - Updated Jan 2018",1468282856757358_1976433392608966,3,9,2
"Airbnb Hosts",1468282856757350,2018-01-31T15:29:45+0000,"Hello, trying on here as **** just got cut off by an individual in your customer services function who didn't speak understandable English, couldn't understand me, and also couldn't work through your own system on the back side as to earlier post resolution raised. Had to repeat everything 3 times over, and then he was asking unrelated questions that had nothing to do with the simple issue regarding the ability of hosts to set variability of availability. My original query is still not  resolved from last week. ***Since first raising this issue, I then proceeded to receive threatening / censorship warning over my account by email about having cancelled a reservation that arose due to the glitch in your system and how to manipulate the system to work functionally, such that we then ended up posting in community help about.. *** Am I the only host who wants to resolve issues diectly with the platform operator (AirBNB), not via some sort of anonymous open forum either.....***Amazes me that you are happy to send emails to hosts and guests, but do not facilitate hosts the same simple courtesy of being able to communicate with an issue to a conventional email address. Our issue can be read about in script ; https://community.withairbnb.com/t5/Help/MINIMUM-STAY-NIGHTS-FOR-LATE-BOOKINGS-ONLY-HOW-TO-REDUCE-THE/m-p/600932#M140743      ; can somebody from within the airbnb organisation itself, please respond on this matter. I repeat the dummy test we did showed that adjusting the minimum nights within just the date range did not allow the listing offer to display at all. It would be helpful if there was a clear way of manipulating this criteria. The person who originally responded on Friday was unable to show us anything outside of the fields we had already seen. Unless of course there's another setting hidden away somewhere more discreetly.  Thank you for your help AirBNB - Regards, Andrew Exley",1468282856757358_1976274629291509,11,9,11
"Airbnb Hosts",1468282856757350,2018-01-30T20:00:14+0000,"You can now Airbnb your car while you're on holiday",1468282856757358_1975921922660113,8,11,11
"Airbnb Hosts",1468282856757350,2018-01-30T11:00:10+0000,"Good news for hotels",1468282856757358_1975719246013714,2,11,11
"Airbnb Hosts",1468282856757350,2018-01-30T01:45:47+0000,"Hello fellow hosts I am new to this arena and thank you all for your advice/feedback.  I am reaching out if anyone can share a checklist used. (I am starting from scratch) does anyone have a checklist for move in/move out?  Can anyone provide help direction with the welcome book...I realize there is so much trial and error that the details are so many....I thank you all humbly in advance...my personal email is relocationatl@aol.com  (Thank you in advance and I hope my request is within reason)",1468282856757358_1975559499363022,11,11,3
"Airbnb Hosts",1468282856757350,2018-01-29T20:00:34+0000,"Hosts, how many of you have dabble in Bitcoin as well?",1468282856757358_1975464996039139,3,11,11
"Airbnb Hosts",1468282856757350,2018-01-29T14:59:43+0000,"Halfway through Fredericton Frostival......where are you staying to experience it?\n",1468282856757358_1975360566049582,11,3,11
"Airbnb Hosts",1468282856757350,2018-01-29T11:01:27+0000,"Hosts, would you buy Airbnb's stock?",1468282856757358_1975276092724696,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-28T20:01:08+0000,"Airbnb vs. apartment managment co",1468282856757358_1975014546084184,2,11,1
"Airbnb Hosts",1468282856757350,2018-01-28T11:00:30+0000,"Thoughts of these things, hosts?",1468282856757358_1974843122767993,6,11,11
"Airbnb Hosts",1468282856757350,2018-01-27T20:00:16+0000,"Hosts, have you hosted experiences before?",1468282856757358_1974608299458142,11,1,1
"Airbnb Hosts",1468282856757350,2018-01-26T20:43:20+0000,"Those of you who use a keypad air locking system to give your guests access to the unit when you are not there. Which one do you use? I saw this one on Amazon which was cool because it integrates directly with Airbnb but it is pricey and has a monthly subscription fee: \nhttps://www.amazon.com/dp/B0759NPC5Y…",1468282856757358_1974145226171116,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-26T14:05:34+0000,https://www.airbnb.it/rooms/19008454,1468282856757358_1974000026185636,11,2,11
"Airbnb Hosts",1468282856757350,2018-01-24T13:35:44+0000,"The coolest thing I've seen in a long time for any Airbnb host (or not!). From Eliot&me",1468282856757358_1973021036283535,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-24T13:11:14+0000,"Dear Friends,\n\nPlease kindly help to send to all your friends, Need Bangkok accommodation right in the heart of the City, CBD area, and 3 minutes walk to rama 9 mrt station/Central Plaza Grand Rama 9/Fortune IT Mall/Lotus TESCO, etc? 1 station from Airport Link station,  look at these offer :\n\n请善意帮助我推广和转发给你所有的朋友，旅游到曼谷需要住宿，不要再看了，这里是解决办法：\n\nAirbnb : https://tinyurl.com/y9to5mzs\n\nThanks, 谢谢",1468282856757358_1973007466284892,11,1,11
"Airbnb Hosts",1468282856757350,2018-01-23T12:07:04+0000,"Adolfo Ortega Franz esto es lo que te decía, revísala quizá te sirva",1468282856757358_1972507433001562,11,1,11
"Airbnb Hosts",1468282856757350,2018-01-23T07:28:43+0000,"Bath Products for your AirBnB guests. Would love your input!!\n\nClick the link below to answer a few questions.\n\nhttps://ferdinandbabas.typeform.com/to/TX8LtQ\n\nAs a bonus enter your email for a discount when our products go live.",1468282856757358_1972424539676518,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-23T03:34:09+0000,"Anyone use an online program to keep track of paying staff at your rental? ie: housekeeping, pool guy, property manager etc. What program do you use and what do you like or don't like about it? \nI'd also like a program where I can keep track of all my rentals and their payment dates. \nI live in the USA, if that makes a difference. Thanks!",1468282856757358_1972360889682883,11,2,11
"Airbnb Hosts",1468282856757350,2018-01-22T21:10:03+0000,"My name is Joys, a student of the KULeuven University in Brussels center. I am currently doing a research on Airbnb Brussels and social inclusion.\n\nI will be very grateful if you can help me answer these few questions and eventually meet up for an interview. I want to be as neutral as possible in my report.\n\nAs a Host: What are the important factors to consider when approving or disapproving a guest? Examples can be, Income, age, gender, race, religion, disability, sexual orientation, etc...\n\nHow important are safety and Trust on Airbnb?\n\nIf possible, share positive and negative experiences on Airbnb.\n\nAs Guests: What are the factors to consider when choosing for accommodation or choosing a Host?\n\nHave you ever been rejected? What are the possible reasons, if any?\n\nAlso, share positive and negative experiences.\n\nThank you",1468282856757358_1972257549693217,11,1,11
"Airbnb Hosts",1468282856757350,2018-01-22T11:00:41+0000,"Do you eat your guests' leftovers?",1468282856757358_1972015406384098,1,11,11
"Airbnb Hosts",1468282856757350,2018-01-22T01:31:39+0000,"Hi I am new to being a host. I am offering 2 rooms, do you have to do 2 listing's one for each room?",1468282856757358_1971838759735096,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-21T23:47:00+0000,"Fellow AirBnB hosts: I know it's winter, but I feel like something must be up with the site or app. Since I got Superhost status 2 weeks ago, I've literally had NO bookings. This is after being nearly constantly full for 5 months. And even with the women's march and all the protests. I live in Washington DC.  What gives????",1468282856757358_1971807106404928,11,1,11
"Airbnb Hosts",1468282856757350,2018-01-20T11:00:25+0000,"What factors determine how my listing appears in search results?",1468282856757358_1971076426477996,2,11,11
"Airbnb Hosts",1468282856757350,2018-01-20T10:58:14+0000,"Greece relaxing vacation noments on the beach\n",1468282856757358_1971075423144763,11,2,11
"Airbnb Hosts",1468282856757350,2018-01-20T09:09:23+0000,"Airbnb hosts in or around Naperville, IL or South Bend IN, do you have any cleaning crews you recommend, and at what rate? My properties are 4 bed / 3 bath 2000 sq ft homes. Thanks in advance :)",1468282856757358_1971045976481041,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-19T23:18:45+0000,"Altcoin Fantasy offering a free contest for Airbnb hosts - win Bitcoin!",1468282856757358_1970866219832350,2,11,11
"Airbnb Hosts",1468282856757350,2018-01-19T20:01:23+0000,"Hosts, thoughts on this?",1468282856757358_1970808766504762,2,11,11
"Airbnb Hosts",1468282856757350,2018-01-19T11:00:23+0000,"Not a fan of constant regulation",1468282856757358_1970604066525232,2,1,11
"Airbnb Hosts",1468282856757350,2018-01-18T22:37:12+0000,"Hi, community. These are some new listings that i put up offering tours and showing photos of my different places in town so that they can choose the one they preffer for their stay, so far it has been a good strategy for guest who are interested in staying at a nice centrally located place and also that want to have all the information about what to do and how in town during their stay.\n\nI am sharing with you some of the adds, i would like to know if you think this is a good or bad idea or your thoughts in general.\n\nWe have units in Cabo and La Paz, MEXICO!\n\nCasa Pekin\nhttps://www.airbnb.mx/rooms/22402165\nBG Experience LCabos\nhttps://www.airbnb.mx/rooms/22214180\nCasa del Mar\nhttps://www.airbnb.mx/rooms/22280389\nCasa Palma\nhttps://www.airbnb.mx/rooms/22195072\nCasa Riu\nhttps://www.airbnb.mx/rooms/22206706\nCasa Luna\nhttps://www.airbnb.mx/rooms/22195072",1468282856757358_1970370266548612,11,2,11
"Airbnb Hosts",1468282856757350,2018-01-18T20:00:18+0000,"Watch out, hosts!",1468282856757358_1970323313219974,11,4,11
"Airbnb Hosts",1468282856757350,2018-01-18T11:00:34+0000,"The 10 most popular Airbnb cities",1468282856757358_1970117719907200,3,11,11
"Airbnb Hosts",1468282856757350,2018-01-18T06:02:33+0000,"Hello All,\n\nI am Giulia, a researcher at RMIT University, and I am conducting a research project on Airbnb hosting experience.\n\nThank you to those who have already submitted the 5 minutes survey! You have been super helpful.\nFor those who haven't yet, please see below info and link:\n\nhttps://goo.gl/forms/iIGqEwNQsIlqVjhm2\n\nI am using this group to ask for your participation in this research project on Airbnb by responding to a 5 minutes survey.\n\nYour participation is completely anonymous and voluntary\n\nThe survey aims to collect perceptions and experience of hosts on Airbnb for my research project, that is investigating the governance and control mechanisms used by Airbnb to coordinate their thousands of users around the globe.\n\nThe results will be kept totally anonymous: no reference to individuals or organisations will be made. The data collected will be analysed for research purposes and the results may appear in academic publications.\n\nIf you are keen to participate, click below to access the survey\n\nhttps://goo.gl/forms/iIGqEwNQsIlqVjhm2\n\nThank you for your collaboration and for your time.\n\nRegards",1468282856757358_1970026456582993,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-17T20:00:11+0000,"For Renters, Is Sharing Caring?",1468282856757358_1969859983266307,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-17T11:01:02+0000,"Woman’s $14,000 Airbnb nightmare",1468282856757358_1969675126618126,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-16T20:01:06+0000,"Airbnb Reveals The Hottest Cities You'll Visit In 2018 -",1468282856757358_1969467026638936,1,11,11
"Airbnb Hosts",1468282856757350,2018-01-16T15:03:24+0000,"We are trying to negotiate a new mortgage deal and have been informed by Accord Mortgages, England that we cannot host Airbnb guests or operate a business from our property as we have a residential mortgage. Therefore, if we do then we are in breach of our terms and conditions. Has anyone else found themselves in this or a similar situation? Many thanks",1468282856757358_1969376239981348,11,11,11
"Airbnb Hosts",1468282856757350,2018-01-16T11:00:10+0000,"New rules to take effect for platforms like Airbnb in SF",1468282856757358_1969294076656231,1,11,2
"Airbnb Hosts",1468282856757350,2018-01-16T00:19:32+0000,"Need some input here from other HOSTS \nI am fighting with the "smart pricing option"" I like the theory however it's a disaster. I own www.zinntopia.com and book weddings lots of weddings I do not want to book an August wedding at February prices. Smart pricing is not allowing for market trends of host history. Feeling extremely fusterated"",1468282856757358_1969133720005600,11,11,11
